Payment Date,Brand,Product Line,Total Revenue,Average Receipt
2017-01-19,IMH,VPS,27024.67,163.785879
2017-01-19,IMH,Dedicated,13571.15,399.151471
2017-01-19,IMH,Domain Registration,6504.5,15.523866
2017-01-19,IMH,Your Web Layout,1235.34,72.667059
2017-01-19,IMH,Managed Hosting,280,25.454545
2017-01-20,HUB,Other,898.01,19.106596
2017-01-20,HUB,Hub Shared,7678.22,102.376267
2017-01-20,HUB,Domain Registration,1353.03,15.918
2017-01-20,HUB,Your Web Layout,139.9,69.95
2017-01-20,IMH,Other,7675.42,24.600705
2017-01-20,IMH,Business Class,40824.2,114.034078
2017-01-20,IMH,Reseller,6435.28,69.948696
2017-01-20,IMH,VPS,25222.28,162.724387
2017-01-20,IMH,Dedicated,21995.63,511.526279
2017-01-20,IMH,Domain Registration,6636.24,16.107379
2017-01-20,IMH,Your Web Layout,2483.32,124.166
2017-01-20,IMH,Managed Hosting,550,36.666667
2017-01-20,IMH,WordPress,78.79,78.79
2017-01-21,HUB,Other,1161.12,18.727742
2017-01-21,HUB,Hub Shared,7074.43,108.837385
2017-01-21,HUB,Domain Registration,1361.07,16.803333
2017-01-21,HUB,Your Web Layout,238.41,119.205
2017-01-21,IMH,Other,6462.57,24.479432
2017-01-21,IMH,Business Class,35113.43,115.504704
2017-01-21,IMH,Reseller,4590.63,68.516866
2017-01-21,IMH,VPS,19242.02,150.328281
2017-01-21,IMH,Dedicated,7069.67,282.7868
2017-01-21,IMH,Domain Registration,6222.54,17.048055
2017-01-21,IMH,Your Web Layout,993.14,82.761667
2017-01-21,IMH,Managed Hosting,338,56.333333
2017-01-22,HUB,Other,1117.86,21.091698
2017-01-22,HUB,Hub Shared,8662.8,108.285
2017-01-22,HUB,Domain Registration,1511.95,16.614835
2017-01-22,HUB,Your Web Layout,1391.18,347.795
2017-01-22,IMH,Other,5769.32,17.325285
2017-01-22,IMH,Business Class,39784.33,113.34567
2017-01-22,IMH,Reseller,3450.67,46.630676
2017-01-22,IMH,VPS,20313.7,128.567722
2017-01-22,IMH,Dedicated,10663.35,323.131818
2017-01-22,IMH,Domain Registration,7907.4,16.577358
2017-01-22,IMH,Your Web Layout,928.78,116.0975
2017-01-22,IMH,Managed Hosting,439,39.909091
2017-01-23,HUB,Other,951.54,19.82375
2017-01-23,HUB,Hub Shared,9345.4,108.667442
2017-01-23,HUB,Domain Registration,1220.15,16.268667
2017-01-23,HUB,Your Web Layout,99.9,49.95
2017-01-23,IMH,Other,6802.04,21.942065
2017-01-23,IMH,Business Class,47868.64,115.624734
2017-01-23,IMH,Reseller,6131.3,73.871084
2017-01-23,IMH,VPS,27706.36,156.533107
2017-01-23,IMH,Dedicated,20643.32,480.077209
2017-01-23,IMH,Domain Registration,6716.13,15.510693
2017-01-23,IMH,Your Web Layout,2668.73,121.305909
2017-01-23,IMH,Managed Hosting,823,35.782609
2017-01-24,HUB,Other,900.59,13.645303
2017-01-24,HUB,Hub Shared,8452.42,108.364359
2017-01-24,HUB,Domain Registration,1441.99,16.022111
2017-01-24,HUB,Your Web Layout,69.95,69.95
2017-01-24,IMH,Other,6915.04,22.306581
2017-01-24,IMH,Business Class,47243.24,117.520498
2017-01-24,IMH,Reseller,5953.15,62.011979
2017-01-24,IMH,VPS,22871.79,165.737609
2017-01-24,IMH,Dedicated,10627.93,342.836452
2017-01-24,IMH,Domain Registration,6752.19,15.924976
2017-01-24,IMH,Your Web Layout,1105.41,61.411667
2017-01-24,IMH,Managed Hosting,397,39.7
2017-01-25,HUB,Other,1164.3,15.949315
2017-01-25,HUB,Hub Shared,9490.71,107.848977
2017-01-25,HUB,Domain Registration,1555.87,15.5587
2017-01-25,HUB,Your Web Layout,184.9,61.633333
2017-01-25,IMH,Other,8395.23,25.135419
2017-01-25,IMH,Business Class,48465.83,114.57643
2017-01-25,IMH,Reseller,4566.66,57.08325
2017-01-25,IMH,VPS,27589.49,161.342047
2017-01-25,IMH,Dedicated,20364.29,399.299804
2017-01-25,IMH,Domain Registration,7813.39,15.945694
2017-01-25,IMH,Your Web Layout,933.15,103.683333
2017-01-25,IMH,Managed Hosting,503.94,29.643529
2017-01-26,HUB,Other,1481.29,25.539483
2017-01-26,HUB,Hub Shared,8173.57,100.908272
2017-01-26,HUB,Domain Registration,1581.86,15.8186
2017-01-26,IMH,Other,6165.65,18.740578
2017-01-26,IMH,Business Class,42421.25,119.160815
2017-01-26,IMH,Reseller,4802.28,53.958202
2017-01-26,IMH,VPS,32047.76,182.089545
2017-01-26,IMH,Dedicated,33854.8,752.328889
2017-01-26,IMH,Domain Registration,7840.29,16.066168
2017-01-26,IMH,Your Web Layout,1749.71,97.206111
2017-01-26,IMH,Managed Hosting,878,41.809524
2017-01-27,HUB,Other,1556.54,18.530238
2017-01-27,HUB,Hub Shared,9912.05,115.256395
2017-01-27,HUB,Domain Registration,1903.64,15.732562
2017-01-27,HUB,Your Web Layout,99.9,49.95
2017-01-27,IMH,Other,10599.31,28.959863
2017-01-27,IMH,Business Class,42855.1,114.893029
2017-01-27,IMH,Reseller,4730.47,56.315119
2017-01-27,IMH,VPS,30018.07,172.517644
2017-01-27,IMH,Dedicated,28992.78,724.8195
2017-01-27,IMH,Domain Registration,8089.23,16.146168
2017-01-27,IMH,Your Web Layout,2688.47,96.016786
2017-01-27,IMH,Managed Hosting,619,32.578947
2017-01-27,IMH,WordPress,89.88,89.88
2017-01-28,HUB,Other,886.25,15.021186
2017-01-28,HUB,Hub Shared,7720.03,107.222639
2017-01-28,HUB,Domain Registration,1161.2,16.828986
2017-01-28,IMH,Other,5647.42,20.241649
2017-01-28,IMH,Business Class,39048.82,116.563642
2017-01-28,IMH,Reseller,4656.75,80.288793
2017-01-28,IMH,VPS,19563.55,149.340076
2017-01-28,IMH,Dedicated,10673.33,355.777667
2017-01-28,IMH,Domain Registration,5991.68,16.460659
2017-01-28,IMH,Your Web Layout,1642.53,117.323571
2017-01-28,IMH,Managed Hosting,199,22.111111
2017-01-29,HUB,Other,877.99,15.963455
2017-01-29,HUB,Hub Shared,8761.88,106.852195
2017-01-29,HUB,Domain Registration,1346.06,17.481299
2017-01-29,HUB,Your Web Layout,483.88,161.293333
2017-01-29,IMH,Other,6790.42,23.577847
2017-01-29,IMH,Business Class,33043.39,110.144633
2017-01-29,IMH,Reseller,4850.91,57.069529
2017-01-29,IMH,VPS,19836.67,178.708739
2017-01-29,IMH,Dedicated,10211.3,443.969565
2017-01-29,IMH,Domain Registration,6652.2,15.990865
2017-01-29,IMH,Your Web Layout,693.78,115.63
2017-01-29,IMH,Managed Hosting,150,25
2017-01-29,IMH,WordPress,191.88,191.88
2017-01-30,HUB,Other,1246.57,16.620933
2017-01-30,HUB,Hub Shared,10993.99,104.704667
2017-01-30,HUB,Domain Registration,1826.72,16.31
2017-01-30,HUB,Your Web Layout,463.98,231.99
2017-01-30,IMH,Other,7638.32,22.204419
2017-01-30,IMH,Business Class,49984.66,121.028232
2017-01-30,IMH,Reseller,5770.12,67.883765
2017-01-30,IMH,VPS,20906.16,178.685128
2017-01-30,IMH,Dedicated,15939.94,613.074615
2017-01-30,IMH,Domain Registration,8261.03,15.528252
2017-01-30,IMH,Your Web Layout,2120.99,235.665556
2017-01-30,IMH,Managed Hosting,325.5,29.590909
2017-01-31,HUB,Other,1307.61,17.4348
2017-01-31,HUB,Hub Shared,9949.02,105.840638
2017-01-31,HUB,Domain Registration,1696.77,17.31398
2017-01-31,HUB,Your Web Layout,1013.91,253.4775
2017-01-31,IMH,Other,5731.66,21.466891
2017-01-31,IMH,Business Class,40908.82,118.233584
2017-01-31,IMH,Reseller,3727.09,86.676512
2017-01-31,IMH,VPS,15205.1,208.289041
2017-01-31,IMH,Dedicated,16167.13,557.487241
2017-01-31,IMH,Domain Registration,6893.06,15.919307
2017-01-31,IMH,Your Web Layout,1373.86,228.976667
2017-01-31,IMH,Managed Hosting,227,22.7
2017-02-01,HUB,Other,1220.59,17.68971
2017-02-01,HUB,Hub Shared,6773.37,94.074583
2017-02-01,HUB,Domain Registration,1264.08,15.41561
2017-02-01,HUB,Your Web Layout,719.01,179.7525
2017-02-01,IMH,Other,7380.04,20.386851
2017-02-01,IMH,Business Class,46111.21,111.111349
2017-02-01,IMH,Reseller,7409.96,60.737377
2017-02-01,IMH,VPS,31223.61,115.216273
2017-02-01,IMH,Dedicated,27058.61,338.232625
2017-02-01,IMH,Domain Registration,7696.24,15.579433
2017-02-01,IMH,Your Web Layout,4408.27,119.142432
2017-02-01,IMH,Managed Hosting,782.5,37.261905
2017-02-02,HUB,Other,1689.43,19.418736
2017-02-02,HUB,Hub Shared,9019.68,109.996098
2017-02-02,HUB,Domain Registration,1617.85,16.508673
2017-02-02,HUB,Your Web Layout,288.16,57.632
2017-02-02,IMH,Other,6340.84,20.065949
2017-02-02,IMH,Business Class,45823.4,115.134171
2017-02-02,IMH,Reseller,5694.12,59.938105
2017-02-02,IMH,VPS,24467.6,135.18011
2017-02-02,IMH,Dedicated,27332.59,455.543167
2017-02-02,IMH,Domain Registration,6687.26,15.267717
2017-02-02,IMH,Your Web Layout,3461.22,98.892
2017-02-02,IMH,Managed Hosting,1040.5,32.515625
2017-02-03,HUB,Other,1747.84,21.848
2017-02-03,HUB,Hub Shared,9209,103.47191
2017-02-03,HUB,Domain Registration,1249.14,15.61425
2017-02-03,HUB,Your Web Layout,269.95,269.95
2017-02-03,IMH,Other,7871.08,23.779698
2017-02-03,IMH,Business Class,51431.51,116.360882
2017-02-03,IMH,Reseller,5408.18,60.090889
2017-02-03,IMH,VPS,25513.53,141.741833
2017-02-03,IMH,Dedicated,16431.38,322.183922
2017-02-03,IMH,Domain Registration,7463.76,16.623073
2017-02-03,IMH,Your Web Layout,2000.06,142.861429
2017-02-03,IMH,Managed Hosting,716.5,32.568182
2017-02-03,IMH,WordPress,31.99,31.99
2017-02-04,HUB,Other,842.03,13.80377
2017-02-04,HUB,Hub Shared,8914.57,107.404458
2017-02-04,HUB,Domain Registration,1345.09,15.640581
2017-02-04,HUB,Your Web Layout,415.8,83.16
2017-02-04,IMH,Other,6709.43,20.772229
2017-02-04,IMH,Business Class,44633.29,122.618929
2017-02-04,IMH,Reseller,6108.14,74.489512
2017-02-04,IMH,VPS,23226.8,140.768485
2017-02-04,IMH,Dedicated,17724.32,466.429474
2017-02-04,IMH,Domain Registration,7037.05,17.080218
2017-02-04,IMH,Your Web Layout,1768.54,104.031765
2017-02-04,IMH,Managed Hosting,420,38.181818
2017-02-05,HUB,Other,1059.31,14.511096
2017-02-05,HUB,Hub Shared,10670.71,110.00732
2017-02-05,HUB,Domain Registration,1568.83,17.0525
2017-02-05,HUB,Your Web Layout,69.95,69.95
2017-02-05,IMH,Other,6834.21,21.290374
2017-02-05,IMH,Business Class,43568.73,116.18328
2017-02-05,IMH,Reseller,5032.64,68.940274
2017-02-05,IMH,VPS,19810.87,132.072467
2017-02-05,IMH,Dedicated,13062.62,303.78186
2017-02-05,IMH,Domain Registration,6616.18,15.866139
2017-02-05,IMH,Your Web Layout,2843.73,123.640435
2017-02-05,IMH,Managed Hosting,686,62.363636
2017-02-05,IMH,WordPress,171.87,85.935
2017-02-06,HUB,Other,2089.91,18.999182
2017-02-06,HUB,Hub Shared,13515.26,112.627167
2017-02-06,HUB,Domain Registration,2152.48,17.21984
2017-02-06,HUB,Your Web Layout,320.09,160.045
2017-02-06,IMH,Other,7619.82,22.280175
2017-02-06,IMH,Business Class,43831.28,114.441984
2017-02-06,IMH,Reseller,6942.09,79.794138
2017-02-06,IMH,VPS,24929.87,140.846723
2017-02-06,IMH,Dedicated,23626.18,429.566909
2017-02-06,IMH,Domain Registration,7801.3,16.085155
2017-02-06,IMH,Your Web Layout,2292.28,104.194545
2017-02-06,IMH,Managed Hosting,583,34.294118
2017-02-06,IMH,WordPress,107.88,107.88
2017-02-07,HUB,Other,1187.93,20.481552
2017-02-07,HUB,Hub Shared,8988.9,107.010714
2017-02-07,HUB,Domain Registration,1296.09,18.254789
2017-02-07,IMH,Other,9639.79,27.231045
2017-02-07,IMH,Business Class,50234.56,118.198965
2017-02-07,IMH,Reseller,5309.82,53.634545
2017-02-07,IMH,VPS,34876.04,172.653663
2017-02-07,IMH,Dedicated,13435.03,463.276897
2017-02-07,IMH,Domain Registration,8169.98,18.526032
2017-02-07,IMH,Your Web Layout,2269.45,113.4725
2017-02-07,IMH,Managed Hosting,259,13.631579
2017-02-08,HUB,Other,1621.38,20.26725
2017-02-08,HUB,Hub Shared,10578.65,103.712255
2017-02-08,HUB,Domain Registration,1592.78,16.591458
2017-02-08,HUB,Your Web Layout,2059.9,411.98
2017-02-08,IMH,Other,9126.94,24.801467
2017-02-08,IMH,Business Class,44681.89,106.639356
2017-02-08,IMH,Reseller,6274.3,75.593976
2017-02-08,IMH,VPS,27354.57,154.545593
2017-02-08,IMH,Dedicated,24293.85,506.121875
2017-02-08,IMH,Domain Registration,7545.4,15.589669
2017-02-08,IMH,Your Web Layout,1955,122.1875
2017-02-08,IMH,Managed Hosting,677.99,37.666111
2017-02-09,HUB,Other,1198.99,20.321864
2017-02-09,HUB,Hub Shared,7405.28,107.322899
2017-02-09,HUB,Domain Registration,1610.56,19.640976
2017-02-09,HUB,Your Web Layout,703.92,175.98
2017-02-09,IMH,Other,7442.49,22.282904
2017-02-09,IMH,Business Class,49874.15,115.986395
2017-02-09,IMH,Reseller,7205.86,85.784048
2017-02-09,IMH,VPS,30691.17,165.00629
2017-02-09,IMH,Dedicated,11808.91,319.15973
2017-02-09,IMH,Domain Registration,7551.38,16.416043
2017-02-09,IMH,Your Web Layout,2203.97,146.931333
2017-02-09,IMH,Managed Hosting,2678,127.52381
2017-02-10,HUB,Other,1327.44,16.388148
2017-02-10,HUB,Hub Shared,8615.32,106.361975
2017-02-10,HUB,Domain Registration,1803.74,15.962301
2017-02-10,HUB,Your Web Layout,409.9,102.475
2017-02-10,IMH,Other,8600.23,23.956072
2017-02-10,IMH,Business Class,45058.15,112.645375
2017-02-10,IMH,Reseller,5237.56,65.4695
2017-02-10,IMH,VPS,30198.08,175.570233
2017-02-10,IMH,Dedicated,13121.44,336.447179
2017-02-10,IMH,Domain Registration,8857.74,17.132959
2017-02-10,IMH,Your Web Layout,1367.23,71.959474
2017-02-10,IMH,Managed Hosting,379,31.583333
2017-02-10,IMH,WordPress,203.53,101.765
2017-02-11,HUB,Other,1282.45,18.062676
2017-02-11,HUB,Hub Shared,7526.01,107.514429
2017-02-11,HUB,Domain Registration,1546.95,16.814674
2017-02-11,HUB,Your Web Layout,455.4,113.85
2017-02-11,IMH,Other,6389.49,20.812671
2017-02-11,IMH,Business Class,42172.39,119.131045
2017-02-11,IMH,Reseller,5383.61,76.908714
2017-02-11,IMH,VPS,24183.36,146.565818
2017-02-11,IMH,Dedicated,21831.62,532.478537
2017-02-11,IMH,Domain Registration,7441.72,17.107402
2017-02-11,IMH,Your Web Layout,2018.82,96.134286
2017-02-11,IMH,Managed Hosting,528,35.2
2017-02-12,HUB,Other,1269.05,20.143651
2017-02-12,HUB,Hub Shared,9530.93,113.463452
2017-02-12,HUB,Domain Registration,1142.18,16.087042
2017-02-12,HUB,Your Web Layout,487.35,121.8375
2017-02-12,IMH,Other,6028.23,20.574164
2017-02-12,IMH,Business Class,38756.84,111.691182
2017-02-12,IMH,Reseller,4438.69,60.803973
2017-02-12,IMH,VPS,21040.03,130.683416
2017-02-12,IMH,Dedicated,14018,400.514286
2017-02-12,IMH,Domain Registration,6228.6,16.178182
2017-02-12,IMH,Your Web Layout,2721.47,143.235263
2017-02-12,IMH,Managed Hosting,159,19.875
2017-02-13,HUB,Other,1585.53,19.819125
2017-02-13,HUB,Hub Shared,9601.98,107.887416
2017-02-13,HUB,Domain Registration,1823.71,17.044019
2017-02-13,HUB,Your Web Layout,219.9,73.3
2017-02-13,IMH,Other,7108.46,20.845924
2017-02-13,IMH,Business Class,50782.03,117.550995
2017-02-13,IMH,Reseller,3625.46,40.282889
2017-02-13,IMH,VPS,25820.76,156.489455
2017-02-13,IMH,Dedicated,18296.24,397.744348
2017-02-13,IMH,Domain Registration,8008.05,16.477469
2017-02-13,IMH,Your Web Layout,4626.24,308.416
2017-02-13,IMH,Managed Hosting,568,35.5
2017-02-14,HUB,Other,1342.5,20.653846
2017-02-14,HUB,Hub Shared,8567.33,105.769506
2017-02-14,HUB,Domain Registration,1570.83,17.453667
2017-02-14,HUB,Your Web Layout,156,156
2017-02-14,IMH,Other,8222.94,24.043684
2017-02-14,IMH,Business Class,43795.61,115.251605
2017-02-14,IMH,Reseller,6518.66,71.633626
2017-02-14,IMH,VPS,23578.78,141.190299
2017-02-14,IMH,Dedicated,11014.77,305.965833
2017-02-14,IMH,Domain Registration,7130.92,15.468373
2017-02-14,IMH,Your Web Layout,1351.47,84.466875
2017-02-14,IMH,Managed Hosting,760,40
2017-02-14,IMH,WordPress,107.88,107.88
2017-02-15,HUB,Other,1211.15,16.148667
2017-02-15,HUB,Hub Shared,8694.52,108.6815
2017-02-15,HUB,Domain Registration,1773.69,15.979189
2017-02-15,HUB,Your Web Layout,371.86,92.965
2017-02-15,IMH,Other,8721.84,23.25824
2017-02-15,IMH,Business Class,50068.04,114.572174
2017-02-15,IMH,Reseller,5264.55,57.852198
2017-02-15,IMH,VPS,20736.72,131.245063
2017-02-15,IMH,Dedicated,20190.53,480.726905
2017-02-15,IMH,Hub Shared,119.4,119.4
2017-02-15,IMH,Domain Registration,8976.61,16.350838
2017-02-15,IMH,Your Web Layout,2777.31,86.790938
2017-02-15,IMH,Managed Hosting,291.5,17.147059
2017-02-16,HUB,Other,1093.49,17.926066
2017-02-16,HUB,Hub Shared,7275.66,105.444348
2017-02-16,HUB,Domain Registration,1253.14,15.66425
2017-02-16,HUB,Your Web Layout,79.95,39.975
2017-02-16,IMH,Other,9435.42,25.364032
2017-02-16,IMH,Business Class,45519.8,116.418926
2017-02-16,IMH,Reseller,5049.51,63.118875
2017-02-16,IMH,VPS,25563.09,152.16125
2017-02-16,IMH,Dedicated,22947.16,655.633143
2017-02-16,IMH,Domain Registration,7592.56,15.654763
2017-02-16,IMH,Your Web Layout,4531.8,167.844444
2017-02-16,IMH,Managed Hosting,482,28.352941
2017-02-17,HUB,Other,1223.34,16.758082
2017-02-17,HUB,Hub Shared,11566.57,121.753368
2017-02-17,HUB,Domain Registration,1601.9,18.626744
2017-02-17,HUB,Your Web Layout,69.95,69.95
2017-02-17,IMH,Other,9021.48,26.073642
2017-02-17,IMH,Business Class,43443.82,111.968608
2017-02-17,IMH,Reseller,7674.01,65.589829
2017-02-17,IMH,VPS,26321.96,144.626154
2017-02-17,IMH,Dedicated,17319.19,468.086216
2017-02-17,IMH,Domain Registration,7099.78,16.209543
2017-02-17,IMH,Your Web Layout,3713.95,154.747917
2017-02-17,IMH,Managed Hosting,651,50.076923
2017-02-18,HUB,Other,1149.9,16.195775
2017-02-18,HUB,Hub Shared,8352.36,104.4045
2017-02-18,HUB,Domain Registration,1576.92,17.328791
2017-02-18,HUB,Your Web Layout,139.9,69.95
2017-02-18,IMH,Other,6062.45,20.905
2017-02-18,IMH,Business Class,36251.85,120.039238
2017-02-18,IMH,Reseller,6521.34,66.544286
2017-02-18,IMH,VPS,23819.92,146.134479
2017-02-18,IMH,Dedicated,23815.51,567.035952
2017-02-18,IMH,Domain Registration,5929.58,16.941657
2017-02-18,IMH,Your Web Layout,1302.27,118.388182
2017-02-18,IMH,Managed Hosting,320,32
2017-02-19,HUB,Other,1261.32,21.022
2017-02-19,HUB,Hub Shared,6908.33,103.109403
2017-02-19,HUB,Domain Registration,1279.99,15.058706
2017-02-19,IMH,Other,5073.28,17.676934
2017-02-19,IMH,Business Class,36956.46,113.363374
2017-02-19,IMH,Reseller,5007.31,67.666351
2017-02-19,IMH,VPS,14457.03,122.517203
2017-02-19,IMH,Dedicated,10516.19,350.539667
2017-02-19,IMH,Domain Registration,7139.92,16.95943
2017-02-19,IMH,Your Web Layout,1315.24,73.068889
2017-02-19,IMH,Managed Hosting,220,31.428571
2017-02-20,HUB,Other,836.89,17.435208
2017-02-20,HUB,Hub Shared,6754.76,103.919385
2017-02-20,HUB,Domain Registration,1243.15,15.539375
2017-02-20,HUB,Your Web Layout,189.85,63.283333
2017-02-20,IMH,Other,7463.12,20.116226
2017-02-20,IMH,Business Class,47848.36,117.275392
2017-02-20,IMH,Reseller,6322.38,63.2238
2017-02-20,IMH,VPS,26342.17,155.870828
2017-02-20,IMH,Dedicated,20412.35,392.545192
2017-02-20,IMH,Domain Registration,7323.7,15.783836
2017-02-20,IMH,Your Web Layout,2952.27,134.194091
2017-02-20,IMH,Managed Hosting,988,52
2017-02-21,HUB,Other,1493.66,19.149487
2017-02-21,HUB,Hub Shared,10136.6,104.501031
2017-02-21,HUB,Domain Registration,1660.87,17.482842
2017-02-21,HUB,Your Web Layout,724.89,241.63
2017-02-21,IMH,Other,8034.43,23.630676
2017-02-21,IMH,Business Class,47969.62,114.759856
2017-02-21,IMH,Reseller,5000.38,56.8225
2017-02-21,IMH,VPS,26242.67,153.465906
2017-02-21,IMH,Dedicated,10320.22,322.506875
2017-02-21,IMH,Domain Registration,7490.72,16.24885
2017-02-21,IMH,Your Web Layout,2049.43,136.628667
2017-02-21,IMH,Managed Hosting,334,19.647059
2017-02-22,HUB,Other,1477.08,16.977931
2017-02-22,HUB,Hub Shared,12075.28,105.002435
2017-02-22,HUB,Domain Registration,1634.85,16.186634
2017-02-22,HUB,Your Web Layout,834,208.5
2017-02-22,IMH,Other,9540.41,28.060029
2017-02-22,IMH,Business Class,49183.75,114.115429
2017-02-22,IMH,Reseller,7336.34,74.104444
2017-02-22,IMH,VPS,29561.18,147.8059
2017-02-22,IMH,Dedicated,15462.57,386.56425
2017-02-22,IMH,Domain Registration,6800.01,15.740764
2017-02-22,IMH,Your Web Layout,2110.58,191.870909
2017-02-22,IMH,Managed Hosting,607,43.357143
2017-02-23,HUB,Other,1354.44,20.215522
2017-02-23,HUB,Hub Shared,9065.56,101.860225
2017-02-23,HUB,Domain Registration,1403.01,15.764157
2017-02-23,HUB,Your Web Layout,49.95,49.95
2017-02-23,IMH,Other,6386.59,19.772724
2017-02-23,IMH,Business Class,45039.26,117.595979
2017-02-23,IMH,Reseller,9067.28,88.031845
2017-02-23,IMH,VPS,29943.92,163.627978
2017-02-23,IMH,Dedicated,12591.74,331.361579
2017-02-23,IMH,Domain Registration,7815.35,16.248129
2017-02-23,IMH,Your Web Layout,2863.96,110.152308
2017-02-23,IMH,Managed Hosting,889,40.409091
2017-02-24,HUB,Other,1331.34,19.294783
2017-02-24,HUB,Hub Shared,7234.4,97.762162
2017-02-24,HUB,Domain Registration,1761.79,17.795859
2017-02-24,HUB,Your Web Layout,69.95,69.95
2017-02-24,IMH,Other,8343.54,26.237547
2017-02-24,IMH,Business Class,43612.14,116.61
2017-02-24,IMH,Reseller,6003.62,82.24137
2017-02-24,IMH,VPS,28572.71,181.991783
2017-02-24,IMH,Dedicated,18239.64,569.98875
2017-02-24,IMH,Domain Registration,6386.5,15.426329
2017-02-24,IMH,Your Web Layout,1517.67,79.877368
2017-02-24,IMH,Managed Hosting,190,21.111111
2017-02-25,HUB,Other,1556.99,23.238657
2017-02-25,HUB,Hub Shared,9555.95,107.370225
2017-02-25,HUB,Domain Registration,1301.11,16.063086
2017-02-25,HUB,Your Web Layout,139.9,69.95
2017-02-25,IMH,Other,6002.76,23.632913
2017-02-25,IMH,Business Class,35658.75,115.400485
2017-02-25,IMH,Reseller,3135,42.945205
2017-02-25,IMH,VPS,24501,155.06962
2017-02-25,IMH,Dedicated,12073.49,268.299778
2017-02-25,IMH,Domain Registration,4866.55,14.791945
2017-02-25,IMH,Your Web Layout,524.17,74.881429
2017-02-25,IMH,Managed Hosting,459,35.307692
